DateTime,Depth,Temperature,Salinity,DissolvedOxygen
2018/06/15 1:30:01,0.958,28.3,26.47,7.85
2018/06/15 1:40:01,0.956,28.15,26.36,7.35
2018/06/15 1:50:02,0.96,28.13,26.33,7.1
2018/06/15 2:00:02,0.963,28.1,26.33,6.85
2018/06/15 2:10:02,0.96,28.1,26.31,6.57
2018/06/15 2:20:01,0.953,28.1,26.31,6.47
2018/06/15 2:30:02,0.956,28.1,26.32,7.53
2018/06/15 2:40:02,0.957,28.08,26.3,7.75
2018/06/15 2:50:01,0.954,28.22,26.39,7.96
2018/06/15 3:00:01,0.953,28.11,26.37,7.79
2018/06/15 3:10:01,0.955,28.06,26.33,6.92
2018/06/15 3:20:01,0.951,27.94,26.23,7.39
2018/06/15 3:30:01,0.954,27.91,26.17,7.99
2018/06/15 3:40:02,0.958,27.93,26.16,8.18
2018/06/15 3:50:01,0.962,27.92,26.1,8.26
2018/06/15 4:00:01,0.957,27.89,26.09,8.48
2018/06/15 4:10:02,0.953,27.91,26.03,8.58
2018/06/15 4:20:01,0.957,27.86,25.99,8.59
2018/06/15 4:30:01,0.958,27.83,26.01,8.51
2018/06/15 4:40:02,0.954,27.78,25.98,8.33
2018/06/15 4:50:01,0.958,27.97,26.14,8.36
2018/06/15 5:00:01,0.962,27.9,26.06,8.13
2018/06/15 5:10:01,0.957,27.98,26.04,7.58
2018/06/15 5:20:01,0.962,27.93,26.11,7.74
2018/06/15 5:30:02,0.966,27.88,26.06,7.7
2018/06/15 5:40:01,0.971,27.63,25.5,8.3
2018/06/15 5:50:02,0.974,27.78,25.68,7.79
2018/06/15 6:00:01,0.968,27.93,25.86,7.96
2018/06/15 6:10:01,0.966,27.79,25.76,7.93
2018/06/15 6:20:02,0.97,27.89,25.86,8.01
2018/06/15 6:30:02,0.971,27.9,25.88,8.2
2018/06/15 6:40:01,0.968,28,26.12,8.23
2018/06/15 6:50:02,0.972,27.98,26.2,8.29
2018/06/15 7:00:01,0.974,27.97,26.05,8.27
2018/06/15 7:10:01,0.98,27.91,25.87,8.38
2018/06/15 7:20:02,0.979,27.92,25.97,7.92
2018/06/15 7:30:01,0.974,27.91,25.91,7.86
2018/06/15 7:40:01,0.972,27.85,25.82,8.06
2018/06/15 7:50:01,0.976,27.72,25.7,8.58
2018/06/15 8:00:02,0.98,27.64,25.33,9.08
2018/06/15 8:10:02,0.975,27.62,25.34,9.29
2018/06/15 8:20:01,0.973,27.67,25.41,9.33
2018/06/15 8:30:01,0.976,27.55,25.06,9.24
2018/06/15 8:40:01,0.979,27.61,25.25,9.16
2018/06/15 8:50:01,0.973,27.75,25.65,8.54
2018/06/15 9:00:02,0.976,27.75,25.49,8.58
2018/06/15 9:10:01,0.979,27.79,25.58,8.77
2018/06/15 9:20:02,0.976,27.7,25.22,9.32
2018/06/15 9:30:01,0.971,27.82,25.47,9.2
2018/06/15 9:40:01,0.978,27.72,25.08,9.43
2018/06/15 9:50:01,0.976,27.8,25.44,9.46
2018/06/15 10:00:01,0.973,27.85,25.52,10.34
2018/06/15 10:10:01,0.972,28.14,25.96,9.61
2018/06/15 10:20:02,0.979,27.99,25.56,10.15
2018/06/15 10:30:02,0.99,28.09,25.6,10.18
2018/06/15 10:40:02,0.983,28.09,25.31,10.74
2018/06/15 10:50:01,0.977,28.04,25.39,11.37
2018/06/15 11:00:01,0.98,27.96,25.38,11.93
2018/06/15 11:10:02,0.982,28.02,25.27,12.03
2018/06/15 11:20:01,0.977,28.1,25.26,12.09
2018/06/15 11:30:02,0.981,27.99,25.52,12.08
2018/06/15 11:40:01,0.983,28.05,25.8,11.79
2018/06/15 11:50:01,0.977,28.08,25.59,12.42
2018/06/15 12:00:02,0.976,28.1,25.98,11.56
2018/06/15 12:10:01,0.976,28.14,25.98,11.91
2018/06/15 12:20:01,0.977,28.33,26.1,11.25
2018/06/15 12:30:01,0.97,28.25,25.83,12.23
2018/06/15 12:40:01,0.976,28.21,25.75,12.77
2018/06/15 12:50:02,0.977,28.35,25.64,12.74
2018/06/15 13:00:02,0.969,28.33,25.54,13.2
2018/06/15 13:10:01,0.971,28.39,25.61,13.17
2018/06/15 13:20:02,0.979,28.52,25.45,13.47
2018/06/15 13:30:02,0.975,28.58,25.47,13.46
2018/06/15 13:40:02,0.976,28.49,25.76,13.17
2018/06/15 13:50:01,0.978,28.61,25.66,13.24
2018/06/15 14:00:01,0.981,28.63,25.68,13.3
2018/06/15 14:10:02,0.983,28.82,25.53,13.49
2018/06/15 14:20:01,0.974,28.73,25.69,13.18
2018/06/15 14:30:02,0.974,28.75,25.64,13.38
2018/06/15 14:40:01,0.975,28.66,25.7,13.09
2018/06/15 14:50:01,0.975,28.68,25.78,13.33
2018/06/15 15:00:02,0.976,28.64,25.81,12.47
2018/06/15 15:10:02,0.975,28.68,25.92,13.05
2018/06/15 15:20:01,0.967,28.93,26.45,11.64
2018/06/15 15:30:01,0.969,28.91,26.03,11.94
2018/06/15 15:40:01,0.974,28.72,25.99,12.55
2018/06/15 15:50:01,0.979,28.76,26.33,12.09
2018/06/15 16:00:02,0.978,28.83,26.9,10.79
2018/06/15 16:10:01,0.972,28.83,26.23,11.67
2018/06/15 16:20:01,0.973,28.81,26.47,11.63
2018/06/15 16:30:01,0.972,28.79,26.5,11.84
2018/06/15 16:40:01,0.986,28.75,26.6,11.66
2018/06/15 16:50:02,0.976,28.72,26.51,12.13
2018/06/15 17:00:01,0.969,28.73,26.55,11.99
2018/06/15 17:10:02,0.983,28.78,26.42,12.21
2018/06/15 17:20:01,0.985,28.83,26.41,12.01
2018/06/15 17:30:01,0.99,28.84,26.07,12.06
2018/06/15 17:40:01,0.98,28.82,26.01,12.3
2018/06/15 17:50:02,0.975,28.87,25.77,11.45
2018/06/15 18:00:01,0.979,28.86,25.75,11.59
2018/06/15 18:10:02,0.985,28.84,25.77,11.98
2018/06/15 18:20:01,0.988,28.8,25.64,11.79
2018/06/15 18:30:02,0.988,28.79,25.68,12.35
2018/06/15 18:40:01,0.983,28.82,25.79,12.37
2018/06/15 18:50:02,0.987,28.8,25.62,12.07
2018/06/15 19:00:01,0.994,28.8,25.6,11.74
2018/06/15 19:10:01,0.996,28.82,25.58,11.85
2018/06/15 19:20:01,0.993,28.77,25.49,12.58
2018/06/15 19:30:02,0.987,29.04,25.34,13.22
2018/06/15 19:40:02,0.991,29.02,25.35,13.01
2018/06/15 19:50:02,0.993,29.08,25.31,13.34
2018/06/15 20:00:01,1.016,29.12,25.26,13.49
2018/06/15 20:10:02,1.009,28.96,25.54,12.4
2018/06/15 20:20:02,1.011,29.12,25.26,13.25
2018/06/15 20:30:02,1.011,29.11,25.26,13.14
2018/06/15 20:40:01,1.009,28.93,25.68,11.63
2018/06/15 20:50:01,1.012,28.94,25.77,11.8
2018/06/15 21:00:01,1,28.95,25.39,12.31
2018/06/15 21:10:01,0.997,28.91,25.64,11.9
2018/06/15 21:20:02,0.996,28.9,25.7,11.34
2018/06/15 21:30:01,1.002,28.9,25.47,12.48
2018/06/15 21:40:02,1.004,28.91,25.49,12.18
2018/06/15 21:50:02,0.997,28.87,25.61,11.65
2018/06/15 22:00:02,0.998,28.91,25.56,11.97
2018/06/15 22:10:01,1.001,28.85,25.85,11.6
2018/06/15 22:20:01,1.005,28.92,25.55,12.41
2018/06/15 22:30:01,1.007,28.87,25.61,11.83
2018/06/15 22:40:01,0.999,28.85,25.66,12.1
2018/06/15 22:50:02,1,28.9,25.64,11.74
2018/06/15 23:00:02,1.007,28.87,25.76,11.9
2018/06/15 23:10:01,1.006,28.85,25.82,11.63
2018/06/15 23:20:01,1.012,28.89,25.68,11.76
2018/06/15 23:30:01,1.007,28.93,25.72,11.81
2018/06/15 23:40:02,1.006,28.91,25.69,11.43
2018/06/15 23:50:01,1.004,28.89,25.69,11.22
2018/06/16 0:00:02,1.008,28.87,25.66,10.73
2018/06/16 0:10:01,1.003,28.84,25.65,11.08
2018/06/16 0:20:01,0.992,28.83,25.65,11.55
2018/06/16 0:30:02,1.001,28.82,25.63,11.5
2018/06/16 0:40:01,0.997,28.83,25.66,11.41
2018/06/16 0:50:02,1.005,28.81,25.66,11.56
2018/06/16 1:00:01,0.998,28.82,25.66,11.46
2018/06/16 1:10:02,0.988,28.83,25.64,11.42
2018/06/16 1:20:01,0.99,28.81,25.64,11.27
2018/06/16 1:30:02,0.996,28.8,25.62,11.46
2018/06/16 1:40:01,0.996,28.79,25.6,11.3
2018/06/16 1:50:02,0.993,28.79,25.6,11.49
2018/06/16 2:00:01,0.986,28.77,25.68,11.57
2018/06/16 2:10:01,0.986,28.77,25.73,11.48
2018/06/16 2:20:01,0.989,28.8,25.85,11.34
2018/06/16 2:30:01,0.996,28.77,25.87,11.26
2018/06/16 2:40:01,0.993,28.8,25.88,10.94
2018/06/16 2:50:01,0.986,28.75,25.88,11.22
2018/06/16 3:00:01,0.985,28.74,25.87,11.23
2018/06/16 3:10:02,0.989,28.71,25.86,10.95
2018/06/16 3:20:02,0.991,28.71,25.86,10.66
2018/06/16 3:30:02,0.992,28.72,25.88,9.56
2018/06/16 3:40:01,0.986,28.72,25.83,10.52
2018/06/16 3:50:01,0.982,28.64,25.73,10.17
2018/06/16 4:00:01,0.989,28.62,25.74,9.79
2018/06/16 4:10:02,0.989,28.69,25.75,10.17
2018/06/16 4:20:01,0.993,28.67,25.73,10.08
2018/06/16 4:30:01,0.986,28.68,25.73,10.24
2018/06/16 4:40:01,0.987,28.66,25.75,10.12
2018/06/16 4:50:01,0.99,28.65,25.7,10.39
2018/06/16 5:00:01,0.989,28.67,25.69,10.34
2018/06/16 5:10:01,0.993,28.73,25.74,10.24
2018/06/16 5:20:01,0.987,28.76,25.79,10.45
2018/06/16 5:30:02,0.989,28.8,25.87,10.53
2018/06/16 5:40:01,0.99,28.67,25.84,10.45
2018/06/16 5:50:02,0.999,28.61,25.87,10.3
2018/06/16 6:00:02,1.007,28.65,25.87,10.05
2018/06/16 6:10:01,1.002,28.7,25.88,10.09
2018/06/16 6:20:01,0.998,28.64,25.87,10.08
2018/06/16 6:30:01,0.996,28.67,25.89,10.23
2018/06/16 6:40:01,1,28.59,25.85,10.56
2018/06/16 6:50:01,1.006,28.57,25.84,10.39
2018/06/16 7:00:02,1.001,28.55,25.86,10.49
2018/06/16 7:10:01,0.999,28.58,25.88,10.34
2018/06/16 7:20:01,1.001,28.61,25.9,10.45
2018/06/16 7:30:01,1.007,28.56,25.87,10.45
2018/06/16 7:40:01,1.005,28.62,25.89,10.58
2018/06/16 7:50:02,1.003,28.66,25.92,10.59
2018/06/16 8:00:01,0.995,28.52,25.88,10.33
2018/06/16 8:10:02,1.005,28.5,25.85,10.53
2018/06/16 8:20:01,0.996,28.41,25.79,10.52
2018/06/16 8:30:01,0.996,28.4,25.8,10.25
2018/06/16 8:40:02,0.997,28.42,25.83,10.24
2018/06/16 8:50:02,0.998,28.43,25.84,9.7
2018/06/16 9:00:01,0.998,28.43,25.83,9.77
2018/06/16 9:10:01,1.001,28.43,25.84,9.99
2018/06/16 9:20:02,1.002,28.47,25.87,9.65
2018/06/16 9:30:01,1.001,28.53,25.9,9.51
2018/06/16 9:40:01,1.001,28.54,25.91,9.14
2018/06/16 9:50:01,1.003,28.54,25.93,9.12
2018/06/16 10:00:01,1.002,28.58,25.95,9.47
2018/06/16 10:10:01,1.003,28.56,25.95,9.57
2018/06/16 10:20:02,1,28.57,25.94,10.04
2018/06/16 10:30:02,1.002,28.59,25.95,9.91
2018/06/16 10:40:01,1,28.61,25.94,9.6
2018/06/16 10:50:02,1.002,28.67,26.05,10.25
2018/06/16 11:00:01,1.001,28.77,26.17,10.62
2018/06/16 11:10:02,1.001,28.85,26.3,10.36
2018/06/16 11:20:02,1.003,28.88,26.42,9.79
2018/06/16 11:30:01,1.003,28.87,26.28,9.91
2018/06/16 11:40:02,1.003,28.96,26.29,10.54
2018/06/16 11:50:01,1.004,29.01,26.31,10.59
2018/06/16 12:00:02,1.004,29.01,26.19,10.47
2018/06/16 12:10:02,1,29.04,26.2,10.25
2018/06/16 12:20:01,0.99,29.05,26.19,10.51
2018/06/16 12:30:01,0.989,29.06,26.25,10.48
2018/06/16 12:40:02,0.992,29.1,26.21,10.22
2018/06/16 12:50:01,0.993,29.12,26.19,9.98
2018/06/16 13:00:01,0.995,29.2,26.19,10.04
2018/06/16 13:10:02,0.995,29.28,26.11,10.05
2018/06/16 13:20:02,0.984,29.26,26.09,10.09
2018/06/16 13:30:01,0.984,29.29,26,10.65
2018/06/16 13:40:01,0.992,29.3,26.01,10.44
2018/06/16 13:50:01,0.986,29.32,25.96,10.68
2018/06/16 14:00:02,0.987,29.35,25.92,10.32
2018/06/16 14:10:01,0.977,29.39,25.88,10.05
2018/06/16 14:20:01,0.979,29.4,25.8,10.24
2018/06/16 14:30:02,0.98,29.43,25.74,9.93
2018/06/16 14:40:01,0.981,29.45,25.66,10.32
2018/06/16 14:50:01,0.982,29.46,25.69,10.5
2018/06/16 15:00:01,0.98,29.49,25.71,10.73
2018/06/16 15:10:01,0.974,29.48,25.68,10.6
2018/06/16 15:20:01,0.975,29.45,25.79,11.11
2018/06/16 15:30:02,0.976,29.53,25.72,11.05
2018/06/16 15:40:01,0.977,29.56,25.79,11.1
2018/06/16 15:50:02,0.983,29.59,25.82,11.14
2018/06/16 16:00:02,0.975,29.47,25.75,11.2
2018/06/16 16:10:01,0.97,29.49,25.7,11.24
2018/06/16 16:20:02,0.971,29.45,25.77,11.18
2018/06/16 16:30:02,0.977,29.36,25.71,11.12
2018/06/16 16:40:02,0.978,29.22,25.69,11.13
2018/06/16 16:50:02,0.981,29.27,25.68,10.95
2018/06/16 17:00:01,0.979,29.08,25.81,11.08
2018/06/16 17:10:02,0.969,29.13,25.82,11.11
2018/06/16 17:20:01,0.969,29.11,25.91,11.08
2018/06/16 17:30:01,0.977,29.22,25.81,10.78
2018/06/16 17:40:02,0.979,29.24,25.77,10.42
2018/06/16 17:50:01,0.978,29.14,25.87,10.51
2018/06/16 18:00:02,0.979,29.07,26.07,10.75
2018/06/16 18:10:01,0.984,29.08,26.12,10.8
2018/06/16 18:20:01,0.987,29.16,26.06,10.79
2018/06/16 18:30:01,0.99,29.11,26.13,10.94
2018/06/16 18:40:01,0.991,29.15,25.9,10.55
2018/06/16 18:50:02,0.992,29.16,25.9,10.74
2018/06/16 19:00:02,0.988,29.12,25.85,10.58
2018/06/16 19:10:02,0.982,29.08,25.84,10.42
2018/06/16 19:20:01,0.987,29,26.13,10.51
2018/06/16 19:30:01,0.99,29.02,25.95,10.35
2018/06/16 19:40:02,0.992,29.03,25.81,9.59
2018/06/16 19:50:01,0.986,29.04,25.81,9.76
2018/06/16 20:00:02,0.99,29.03,25.85,9.28
2018/06/16 20:10:01,0.992,29.01,25.81,9.27
2018/06/16 20:20:01,0.994,29.01,25.79,8.89
2018/06/16 20:30:02,0.988,29.02,25.83,9.86
2018/06/16 20:40:01,0.991,29.01,25.84,9.95
2018/06/16 20:50:02,0.994,28.99,25.84,9.52
2018/06/16 21:00:01,0.996,28.99,25.83,9.62
2018/06/16 21:10:01,0.998,28.98,25.8,9.84
2018/06/16 21:20:02,0.992,28.98,25.79,9.98
2018/06/16 21:30:02,0.993,28.98,25.79,9.9
2018/06/16 21:40:02,0.995,28.95,25.78,9.88
2018/06/16 21:50:02,0.998,28.94,25.79,10.06
2018/06/16 22:00:01,0.999,28.93,25.77,10.13
2018/06/16 22:10:01,0.996,28.93,25.78,10.1
2018/06/16 22:20:02,0.99,28.92,25.79,10.12
2018/06/16 22:30:02,0.992,28.95,25.81,10.17
2018/06/16 22:40:01,0.993,28.93,25.8,9.66
2018/06/16 22:50:02,0.996,28.92,25.79,9.5
2018/06/16 23:00:01,0.998,28.91,25.8,9.31
2018/06/16 23:10:01,0.991,28.9,25.79,9.38
2018/06/16 23:20:02,0.99,28.91,25.8,9.67
2018/06/16 23:30:01,0.994,28.99,25.83,9.98
2018/06/16 23:40:02,0.994,29.03,25.85,10.05
2018/06/16 23:50:01,0.995,29.06,25.88,10.11
2018/06/17 0:00:02,0.993,29.12,25.9,10.02
2018/06/17 0:10:01,0.986,29.19,25.95,9.81
2018/06/17 0:20:02,0.988,29.11,25.93,10.12
2018/06/17 0:30:01,0.989,29.09,25.92,9.92
2018/06/17 0:40:02,0.991,29.06,25.93,9.54
2018/06/17 0:50:02,0.99,29.15,25.95,9.82
2018/06/17 1:00:02,0.984,29.07,25.97,9.63
2018/06/17 1:10:02,0.986,29.02,25.95,9.16
2018/06/17 1:20:01,0.986,29.03,25.93,9.49
2018/06/17 1:30:01,0.988,29,25.94,9
2018/06/17 1:40:01,0.988,28.97,25.92,8.54
2018/06/17 1:50:02,0.98,28.94,25.92,9.3
2018/06/17 2:00:01,0.98,28.93,25.93,8.91
2018/06/17 2:10:02,0.983,28.9,25.94,9.37
2018/06/17 2:20:02,0.986,28.89,25.95,9.45
2018/06/17 2:30:02,0.988,28.89,25.95,9.37
2018/06/17 2:40:02,0.986,28.89,25.96,9.36
2018/06/17 2:50:02,0.98,28.91,25.95,9.35
2018/06/17 3:00:01,0.982,28.91,25.95,9.15
2018/06/17 3:10:02,0.985,28.9,25.95,9.43
2018/06/17 3:20:02,0.988,28.87,25.93,9.48
2018/06/17 3:30:01,0.99,28.85,25.9,9.56
2018/06/17 3:40:02,0.985,28.85,25.89,9.54
2018/06/17 3:50:02,0.981,28.84,25.9,9.54
2018/06/17 4:00:01,0.985,28.82,25.9,9.36
2018/06/17 4:10:02,0.986,28.8,25.9,9.43
2018/06/17 4:20:01,0.988,28.77,25.91,9.31
2018/06/17 4:30:02,0.986,28.74,25.9,9.35
2018/06/17 4:40:01,0.978,28.72,25.91,9.41
2018/06/17 4:50:02,0.981,28.69,25.91,9.25
2018/06/17 5:00:02,0.985,28.67,25.91,9.1
2018/06/17 5:10:02,0.986,28.65,25.91,9.27
2018/06/17 5:20:01,0.986,28.61,25.92,9.24
2018/06/17 5:30:01,0.979,28.61,25.91,9.09
2018/06/17 5:40:02,0.981,28.6,25.91,8.74
2018/06/17 5:50:01,0.983,28.6,25.93,8.94
2018/06/17 6:00:01,0.986,28.57,25.92,9
2018/06/17 6:10:01,0.986,28.54,25.91,8.61
2018/06/17 6:20:02,0.98,28.54,25.92,8.57
2018/06/17 6:30:01,0.984,28.49,25.87,8.82
2018/06/17 6:40:01,0.988,28.46,25.85,8.93
2018/06/17 6:50:02,0.992,28.43,25.84,8.98
2018/06/17 7:00:02,0.992,28.43,25.81,8.69
2018/06/17 7:10:01,0.984,28.47,25.86,8.6
2018/06/17 7:20:02,0.987,28.44,25.82,8.43
2018/06/17 7:30:02,0.988,28.41,25.84,7.97
2018/06/17 7:40:02,0.993,28.45,25.89,8.91
2018/06/17 7:50:02,0.989,28.4,25.94,9.06
2018/06/17 8:00:02,0.985,28.43,25.87,9.12
2018/06/17 8:10:01,0.988,28.45,25.8,9.19
2018/06/17 8:20:02,0.991,28.47,25.75,9.27
2018/06/17 8:30:02,0.994,28.48,25.64,9.08
2018/06/17 8:40:02,0.991,28.47,25.77,9.29
2018/06/17 8:50:02,0.988,28.52,25.72,9.38
2018/06/17 9:00:02,0.991,28.57,25.82,9.32
2018/06/17 9:10:01,0.995,28.57,25.78,9.3
2018/06/17 9:20:01,0.993,28.59,25.74,9.26
2018/06/17 9:30:01,0.995,28.6,25.81,9.45
2018/06/17 9:40:01,0.989,28.65,25.88,9.49
2018/06/17 9:50:02,0.992,28.64,25.85,9.46
2018/06/17 10:00:01,0.993,28.66,25.88,9.55
2018/06/17 10:10:01,0.997,28.67,25.82,9.28
2018/06/17 10:20:02,0.998,28.7,25.8,9.51
2018/06/17 10:30:02,0.987,28.74,25.88,9.14
2018/06/17 10:40:01,0.988,28.76,25.9,9.19
2018/06/17 10:50:01,0.994,28.79,25.96,9.63
2018/06/17 11:00:02,1,28.84,26.05,9.67
2018/06/17 11:10:01,0.998,28.87,26.07,9.46
2018/06/17 11:20:02,0.996,28.95,26.22,9.47
2018/06/17 11:30:02,0.986,28.95,26.15,9.52
2018/06/17 11:40:02,0.989,29.02,26.24,9.29
2018/06/17 11:50:01,0.989,29.07,26.6,9.03
2018/06/17 12:00:02,0.984,29.12,26.33,9.26
2018/06/17 12:10:01,0.991,29.16,26.47,9.3
2018/06/17 12:20:01,0.981,29.22,26.22,9.07
2018/06/17 12:30:01,0.977,29.23,26.09,9.22
2018/06/17 12:40:01,0.999,29.27,26,9.17
2018/06/17 12:50:02,0.999,29.27,26.03,9.31
2018/06/17 13:00:01,1,29.37,26.14,9.21
2018/06/17 13:10:01,0.999,29.44,26.23,9.23
2018/06/17 13:20:02,0.991,29.48,26.14,9.13
2018/06/17 13:30:01,0.985,29.46,26.14,9.17
2018/06/17 13:40:01,0.984,29.47,26.2,9.1
2018/06/17 13:50:02,0.982,29.46,26.22,9.4
2018/06/17 14:00:01,0.98,29.56,26.16,9.26
2018/06/17 14:10:02,0.978,29.59,26.15,9.31
2018/06/17 14:20:01,0.977,29.57,26.13,9.3
2018/06/17 14:30:01,0.979,29.7,26.11,9.24
2018/06/17 14:40:01,0.976,29.72,26.12,9.22
2018/06/17 14:50:02,0.976,29.83,26.12,9.17
2018/06/17 15:00:01,0.976,29.91,26.11,9.06
2018/06/17 15:10:01,0.975,29.84,26.11,9.22
2018/06/17 15:20:01,0.977,29.86,26.15,9.1
2018/06/17 15:30:02,0.97,29.93,26.1,8.48
2018/06/17 15:40:02,0.972,29.98,26.07,8.11
2018/06/17 15:50:01,0.97,30.04,26.07,7.81
2018/06/17 16:00:01,0.97,29.98,26.21,8.85
2018/06/17 16:10:01,0.97,30.14,26.01,8.19
2018/06/17 16:20:01,0.969,30.12,26.07,8.18
2018/06/17 16:30:01,0.969,30.15,26.02,8.09
2018/06/17 16:40:02,0.969,30.17,26,7.91
2018/06/17 16:50:02,0.971,30.19,25.99,7.96
2018/06/17 17:00:01,0.97,30.18,25.97,7.8
2018/06/17 17:10:02,0.97,30.15,26.02,8.52
2018/06/17 17:20:02,0.971,30.15,26.05,8.88
2018/06/17 17:30:01,0.971,30.17,26.12,9.05
2018/06/17 17:40:02,0.975,30.17,26.12,8.94
2018/06/17 17:50:02,0.973,30.16,26.05,8.43
2018/06/17 18:00:02,0.972,30.17,26.06,8.55
2018/06/17 18:10:02,0.972,30.17,26.06,8.3
2018/06/17 18:20:02,0.972,30.17,26.04,8.14
2018/06/17 18:30:01,0.972,30.14,26.02,7.81
2018/06/17 18:40:01,0.973,30.12,26,7.52
2018/06/17 18:50:01,0.974,30.11,26.01,7.66
2018/06/17 19:00:02,0.975,30.12,26.03,7.76
2018/06/17 19:10:02,0.976,30.08,26.02,7.85
2018/06/17 19:20:02,0.977,30.07,26.02,7.98
2018/06/17 19:30:02,0.976,30.05,26.01,7.94
2018/06/17 19:40:01,0.978,30.05,26.02,7.3
2018/06/17 19:50:02,0.98,30.01,26.01,7.5
2018/06/17 20:00:01,0.98,29.93,26.03,8.41
2018/06/17 20:10:01,0.98,29.89,26.07,8.18
2018/06/17 20:20:01,0.979,29.85,26.09,8.26
2018/06/17 20:30:02,0.98,29.8,26.14,8.35
2018/06/17 20:40:01,0.98,29.8,26.13,7.99
2018/06/17 20:50:02,0.982,29.78,26.14,8.24
2018/06/17 21:00:01,0.982,29.79,26.12,8.23
2018/06/17 21:10:01,0.983,29.73,26.13,8.4
2018/06/17 21:20:01,0.985,29.72,26.19,8.53
2018/06/17 21:30:01,0.986,29.79,26.19,8.36
2018/06/17 21:40:01,0.987,29.8,26.22,8.19
2018/06/17 21:50:01,0.994,29.76,26.23,8.31
2018/06/17 22:00:01,1.003,29.75,26.22,8.32
2018/06/17 22:10:01,0.991,29.77,26.24,8.28
2018/06/17 22:20:01,0.994,29.76,26.24,8.21
2018/06/17 22:30:02,0.994,29.76,26.11,8.33
2018/06/17 22:40:02,0.996,29.7,26.02,8.51
2018/06/17 22:50:01,0.989,29.69,25.95,8.56
2018/06/17 23:00:01,1.013,29.68,25.92,8.35
2018/06/17 23:10:02,0.993,29.67,25.9,8.28
2018/06/17 23:20:02,0.992,29.68,25.88,8.58
2018/06/17 23:30:02,0.992,29.68,25.92,8.54
2018/06/17 23:40:01,0.989,29.7,25.9,8.58
2018/06/17 23:50:02,0.988,29.72,25.89,8.39
2018/06/18 0:00:02,0.987,29.72,25.89,8.51
2018/06/18 0:10:01,0.985,29.71,25.91,8.56
2018/06/18 0:20:01,0.984,29.71,25.91,8.42
2018/06/18 0:30:01,0.982,29.72,25.92,8.4
2018/06/18 0:40:01,0.981,29.72,25.94,8.49
2018/06/18 0:50:02,0.981,29.76,25.94,8.47
2018/06/18 1:00:02,0.981,29.76,25.96,8.07
2018/06/18 1:10:01,0.979,29.76,25.96,8.21
2018/06/18 1:20:01,0.979,29.75,25.96,7.97
2018/06/18 1:30:01,0.979,29.78,25.96,8.35
2018/06/18 1:40:02,0.981,29.76,25.97,8.36
2018/06/18 1:50:01,0.981,29.76,25.96,8.24
2018/06/18 2:00:02,0.982,29.74,25.97,7.89
2018/06/18 2:10:02,0.981,29.73,26,8.08
2018/06/18 2:20:02,0.98,29.7,26.05,7.81
2018/06/18 2:30:01,0.981,29.71,26.05,7.74
2018/06/18 2:40:01,0.98,29.71,26.03,7.77
2018/06/18 2:50:01,0.979,29.7,26.02,7.38
2018/06/18 3:00:01,0.979,29.68,26.09,8.07
2018/06/18 3:10:01,0.98,29.69,26.08,7.77
2018/06/18 3:20:01,0.98,29.68,26.06,7.85
2018/06/18 3:30:02,0.98,29.66,26.01,7.88
2018/06/18 3:40:01,0.979,29.52,25.89,8.07
2018/06/18 3:50:01,0.979,29.66,25.97,8.2
2018/06/18 4:00:01,0.98,29.65,26,8.34
2018/06/18 4:10:01,0.981,29.67,26.05,8.2
2018/06/18 4:20:01,0.982,29.67,26.08,8.11
2018/06/18 4:30:02,0.981,29.67,26.08,7.95
2018/06/18 4:40:01,0.983,29.66,26.1,7.86
2018/06/18 4:50:02,0.983,29.66,26.11,7.72
2018/06/18 5:00:01,0.985,29.65,26.15,7.38
2018/06/18 5:10:02,0.985,29.67,26.14,7.58
2018/06/18 5:20:01,0.985,29.66,26.15,7.88
2018/06/18 5:30:01,0.986,29.64,26.16,7.48
2018/06/18 5:40:02,0.986,29.66,26.15,8.02
2018/06/18 5:50:02,0.986,29.66,26.15,7.88
2018/06/18 6:00:02,0.987,29.67,26.17,8.01
2018/06/18 6:10:02,0.987,29.64,26.17,7.32
2018/06/18 6:20:01,0.989,29.63,26.17,7.43
2018/06/18 6:30:01,0.988,29.64,26.18,7.49
2018/06/18 6:40:01,0.989,29.64,26.2,7.54
2018/06/18 6:50:02,0.99,29.61,26.21,7.41
2018/06/18 7:00:02,0.989,29.63,26.23,7.66
2018/06/18 7:10:01,0.99,29.65,26.29,7.6
2018/06/18 7:20:01,0.99,29.65,26.25,7.6
2018/06/18 7:30:01,0.991,29.65,26.28,7.39
2018/06/18 7:40:02,0.991,29.6,26.54,7.12
2018/06/18 7:50:01,0.993,29.6,26.34,7.15
2018/06/18 8:00:02,0.993,29.6,26.3,7.14
2018/06/18 8:10:01,0.996,29.57,26.29,7.04
2018/06/18 8:20:02,0.995,29.55,26.15,6.95
2018/06/18 8:30:02,1,29.5,26.06,6.87
2018/06/18 8:40:02,0.993,29.47,26.13,7.08
2018/06/18 8:50:01,0.989,29.47,26,6.8
2018/06/18 9:00:01,0.984,29.46,25.94,6.59
2018/06/18 9:10:01,0.985,29.46,25.91,6.89
2018/06/18 9:20:02,0.984,29.48,25.91,7.03
2018/06/18 9:30:02,0.987,29.49,25.9,6.78
2018/06/18 9:40:02,0.984,29.5,25.93,6.41
2018/06/18 9:50:01,0.979,29.52,26.04,6.76
